Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-09-26,2016,9,26,Monday,39,2016-39,215.02,215.23,214.01,214.24,89827300,192.7,-0.008102300199341217,193.03857142857143,194.25099999999998
2016-09-27,2016,9,27,Tuesday,39,2016-39,214.05,215.68,213.62,215.57,78494800,193.9,0.006207882913807472,192.88857142857142,194.2556
2016-09-28,2016,9,28,Wednesday,39,2016-39,215.83,216.82,214.71,216.64,87411000,194.86,0.0049634143846235546,192.83928571428572,194.2832
2016-09-29,2016,9,29,Thursday,39,2016-39,216.4,216.87,214.04,214.68,128070600,193.1,-0.009047120530363939,192.99857142857144,194.25959999999998
2016-09-30,2016,9,30,Friday,39,2016-39,215.65,217.12,215.36,216.3,117202900,194.55,0.007546277012753455,193.06571428571428,194.2796
2016-10-03,2016,10,3,Monday,40,2016-40,215.82,216.04,215.04,215.78,83512100,194.09,-0.0024041166998542973,193.29857142857142,194.273
2016-10-04,2016,10,4,Tuesday,40,2016-40,215.91,216.17,213.99,214.68,119948100,193.1,-0.005097896468116869,193.46571428571428,194.2572
2016-10-05,2016,10,5,Wednesday,40,2016-40,215.41,216.13,215.33,215.63,72816000,193.95,0.004425306389704398,193.55785714285713,194.2566
2016-10-06,2016,10,6,Thursday,40,2016-40,215.37,216.04,214.74,215.78,62927400,194.09,0.0006956334016694488,193.71285714285713,194.26300000000003
2016-10-07,2016,10,7,Friday,40,2016-40,216.1,216.3,214.19,215.04,89788300,193.42,-0.0034295211469579368,193.81785714285712,194.25140000000002
2016-10-10,2016,10,10,Monday,41,2016-41,216.16,216.7,215.99,216.16,51855000,194.43,0.005208371956379132,193.99428571428572,194.25379999999998
2016-10-11,2016,10,11,Tuesday,41,2016-41,215.66,215.74,212.58,213.43,130367400,191.97,-0.012629612134209545,193.84071428571428,194.21020000000001
2016-10-12,2016,10,12,Wednesday,41,2016-41,213.59,214.32,213.01,213.71,73866100,192.22,0.0013119749387828783,193.6178571428571,194.1966
2016-10-13,2016,10,13,Thursday,41,2016-41,212.16,213.59,211.21,213.01,101357000,191.59,-0.0032756397896446243,193.42642857142854,194.15900000000002
2016-10-14,2016,10,14,Friday,41,2016-41,214.15,214.69,213.03,213.12,93346200,191.69,0.0005163952299862551,193.3542857142857,194.1194
2016-10-17,2016,10,17,Monday,42,2016-42,213.09,213.39,212.17,212.38,58275700,191.03,-0.0034721674969779848,193.14928571428572,194.0348
2016-10-18,2016,10,18,Tuesday,42,2016-42,214.24,214.31,213.27,213.71,76869700,192.22,0.006262491874440501,192.96071428571426,193.97639999999998
2016-10-19,2016,10,19,Wednesday,42,2016-42,214.02,214.64,213.6,214.28,66519200,192.74,0.002667108234394089,192.935,193.92600000000002
2016-10-20,2016,10,20,Thursday,42,2016-42,213.87,214.53,213.11,213.88,73639800,192.38,-0.0018665776591151317,192.77999999999997,193.8782
2016-10-21,2016,10,21,Friday,42,2016-42,213.88,214.08,212.76,213.98,89089100,192.47,0.0004674972423295287,192.66428571428574,193.81400000000002
2016-10-24,2016,10,24,Monday,43,2016-43,215.0,215.32,214.48,214.89,60146600,193.28,0.00425252240563756,192.67714285714285,193.7694
2016-10-25,2016,10,25,Tuesday,43,2016-43,214.68,214.98,213.98,214.17,66542300,192.64,-0.003350176449310349,192.58357142857145,193.70080000000002
2016-10-26,2016,10,26,Wednesday,43,2016-43,213.21,214.42,212.93,213.74,75705500,192.25,-0.002007816925243988,192.4521428571429,193.64460000000003
2016-10-27,2016,10,27,Thursday,43,2016-43,214.58,214.62,213.08,213.17,77220200,191.74,-0.0026668922875056067,192.33214285714286,193.57080000000002
2016-10-28,2016,10,28,Friday,43,2016-43,213.14,213.93,211.71,212.54,140623200,191.17,-0.0029554243978930916,192.0992857142857,193.4768
2016-10-31,2016,10,31,Monday,44,2016-44,212.93,213.19,212.36,212.55,61272500,191.18,4.6852909242334206e-05,192.04285714285714,193.3888
2016-11-01,2016,11,1,Tuesday,44,2016-44,212.93,212.99,209.6,211.01,122781800,189.79,-0.0072451796042479755,191.86928571428572,193.2732
2016-11-02,2016,11,2,Wednesday,44,2016-44,210.65,211.1,209.23,209.74,103330800,188.65,-0.006018548071606067,191.65928571428572,193.127
2016-11-03,2016,11,3,Thursday,44,2016-44,209.99,210.24,208.46,208.78,88939300,187.79,-0.004577255945130809,191.38071428571428,192.9836
2016-11-04,2016,11,4,Friday,44,2016-44,208.91,209.89,208.38,208.55,109122100,187.58,-0.0011014932237365382,191.13428571428568,192.8386
2016-11-07,2016,11,7,Monday,45,2016-45,208.55,213.19,208.55,213.15,109794900,191.72,0.022057085385997377,191.09857142857143,192.7838
2016-11-08,2016,11,8,Tuesday,45,2016-45,212.69,214.77,212.38,214.11,106772100,192.58,0.004503630458122965,191.08714285714285,192.727
2016-11-09,2016,11,9,Wednesday,45,2016-45,212.37,217.1,212.34,216.38,258429000,194.62,0.010602232005473944,191.24714285714285,192.71740000000003
2016-11-10,2016,11,10,Thursday,45,2016-45,217.3,218.31,215.22,216.92,172113300,195.11,0.002495506050681051,191.43571428571428,192.72879999999998
2016-11-11,2016,11,11,Friday,45,2016-45,216.08,216.7,215.32,216.42,100552700,194.66,-0.0023048844750170883,191.53428571428572,192.73100000000002
2016-11-14,2016,11,14,Monday,46,2016-46,217.03,217.27,215.72,216.59,94580000,194.81,0.0007851199698745148,191.6892857142857,192.7186
2016-11-15,2016,11,15,Tuesday,46,2016-46,217.04,218.28,216.8,218.28,91652600,196.33,0.007802979830821011,191.9807142857143,192.7248
2016-11-16,2016,11,16,Wednesday,46,2016-46,217.56,218.14,217.42,217.87,65617700,195.96,-0.0018782265381976915,192.28214285714287,192.724
2016-11-17,2016,11,17,Thursday,46,2016-46,218.05,219.06,217.92,218.99,69797200,196.97,0.00514071821644535,192.69642857142858,192.75240000000002
2016-11-18,2016,11,18,Friday,46,2016-46,219.07,219.27,218.29,218.5,86265800,196.53,-0.0022374695546341083,193.07857142857145,192.86559999999997
2016-11-21,2016,11,21,Monday,47,2016-47,219.17,220.18,219.0,220.15,72402600,198.02,0.007551380849659006,193.6664285714286,192.9538
2016-11-22,2016,11,22,Tuesday,47,2016-47,220.51,220.79,219.73,220.58,67429000,198.4,0.001952970130514764,194.36285714285714,193.1052
2016-11-23,2016,11,23,Wednesday,47,2016-47,219.98,220.76,219.75,220.7,56620200,198.51,0.000544279904304501,195.12857142857143,193.2602
2016-11-25,2016,11,25,Friday,47,2016-47,221.1,221.56,221.01,221.52,37872300,199.25,0.003715416441640196,195.96214285714288,193.392
2016-11-28,2016,11,28,Monday,48,2016-48,221.16,221.48,220.36,220.48,76572500,198.31,-0.004695007181085731,196.43285714285713,193.51980000000003
2016-11-29,2016,11,29,Tuesday,48,2016-48,220.52,221.44,220.17,220.91,69886700,198.7,0.0019505860260298213,196.86999999999998,193.6548
2016-11-30,2016,11,30,Wednesday,48,2016-48,221.63,221.82,220.31,220.38,113291800,198.22,-0.0023993319591416595,197.12714285714287,193.78
2016-12-01,2016,12,1,Thursday,48,2016-48,220.73,220.73,219.15,219.57,79040500,197.49,-0.003675240637273647,197.29714285714286,193.84740000000002
2016-12-02,2016,12,2,Friday,48,2016-48,219.67,220.25,219.26,219.68,74840300,197.59,0.0005006578860957678,197.5064285714286,193.8924
2016-12-05,2016,12,5,Monday,49,2016-49,220.65,221.4,220.42,221.0,67837800,198.78,0.006008749406345437,197.79000000000002,193.9826
2016-12-06,2016,12,6,Tuesday,49,2016-49,221.22,221.74,220.66,221.7,59877400,199.41,0.003167588579639835,198.01,194.1168
2016-12-07,2016,12,7,Wednesday,49,2016-49,221.52,224.67,221.38,224.6,110738100,202.02,0.013080741705739474,198.44285714285712,194.27920000000003
2016-12-08,2016,12,8,Thursday,49,2016-49,224.57,225.7,224.26,225.15,99714400,202.51,0.0024485872585089385,198.8385714285714,194.43220000000002
2016-12-09,2016,12,9,Friday,49,2016-49,225.41,226.53,225.37,226.51,88005800,203.74,0.0060404362935826406,199.35357142857143,194.645
2016-12-12,2016,12,12,Monday,50,2016-50,226.4,226.96,225.76,226.25,102016100,203.5,-0.0011477632247974823,199.74499999999998,194.824
2016-12-13,2016,12,13,Tuesday,50,2016-50,227.02,228.34,227.0,227.76,110477500,204.86,0.00667412376585208,200.2064285714286,195.03940000000003
2016-12-14,2016,12,14,Wednesday,50,2016-50,227.41,228.23,225.37,225.88,142501800,203.17,-0.008254515224967451,200.53928571428574,195.2408
2016-12-15,2016,12,15,Thursday,50,2016-50,226.16,227.81,225.89,226.81,124972600,204.01,0.004117486248509161,200.87928571428571,195.442
2016-12-16,2016,12,16,Friday,50,2016-50,226.01,226.08,224.67,225.04,156420200,203.61,-0.0019559088042373496,201.25785714285715,195.6324
2016-12-19,2016,12,19,Monday,51,2016-51,225.25,226.02,225.08,225.53,90341100,204.05,0.0021775242861856725,201.64000000000001,195.845
2016-12-20,2016,12,20,Tuesday,51,2016-51,226.15,226.57,225.88,226.4,89838800,204.84,0.00385757497579009,202.11285714285714,196.05320000000003
2016-12-21,2016,12,21,Wednesday,51,2016-51,226.25,226.45,225.77,225.77,67909000,204.27,-0.0027827281939918347,202.59714285714287,196.29919999999998
2016-12-22,2016,12,22,Thursday,51,2016-51,225.6,225.74,224.92,225.38,56219100,203.91,-0.0017273629105512,203.04857142857145,196.533
2016-12-23,2016,12,23,Friday,51,2016-51,225.43,225.72,225.21,225.71,36697800,204.21,0.0014641093417149253,203.43642857142854,196.7854
2016-12-27,2016,12,27,Tuesday,52,2016-52,226.02,226.73,226.0,226.27,42672500,204.72,0.002480998364979836,203.81571428571428,197.046
2016-12-28,2016,12,28,Wednesday,52,2016-52,226.57,226.59,224.27,224.4,64095000,203.03,-0.008264434474319238,203.88785714285714,197.28600000000003
2016-12-29,2016,12,29,Thursday,52,2016-52,224.48,224.89,223.84,224.35,48696100,202.98,-0.0002229128897612842,203.92142857142858,197.50119999999998
2016-12-30,2016,12,30,Friday,52,2016-52,224.73,224.83,222.73,223.53,108998300,202.24,-0.0036549026211259994,203.81428571428572,197.69119999999998
2017-01-03,2017,1,3,Tuesday,01,2017-01,225.04,225.83,223.88,225.24,91366500,203.79,0.007650033272823542,203.835,197.91940000000002
2017-01-04,2017,1,4,Wednesday,01,2017-01,225.62,226.75,225.61,226.58,78744400,205.0,0.005949105137122324,203.845,198.17
2017-01-05,2017,1,5,Thursday,01,2017-01,226.27,226.58,225.48,226.4,78379000,204.84,-0.0007942741992928992,203.96428571428572,198.40120000000002
2017-01-06,2017,1,6,Friday,01,2017-01,226.53,227.75,225.9,227.21,71559900,205.57,0.003577633766271626,204.07571428571427,198.6598
2017-01-09,2017,1,9,Monday,02,2017-02,226.91,227.07,226.42,226.46,46939700,204.89,-0.0033009302149163977,204.16714285714286,198.9126
2017-01-10,2017,1,10,Tuesday,02,2017-02,226.48,227.45,226.01,226.46,63771900,204.89,0.0,204.22714285714287,199.17559999999997
2017-01-11,2017,1,11,Wednesday,02,2017-02,226.36,227.1,225.59,227.1,74650000,205.47,0.002826078926453368,204.27214285714285,199.4616
2017-01-12,2017,1,12,Thursday,02,2017-02,226.5,226.75,224.96,226.53,72113200,204.96,-0.0025098509253854706,204.32142857142858,199.73719999999997
2017-01-13,2017,1,13,Friday,02,2017-02,226.73,227.4,226.69,227.05,62717900,205.43,0.0022954981271139374,204.43000000000004,200.05
2017-01-17,2017,1,17,Tuesday,03,2017-03,226.31,226.78,225.8,226.25,61240800,204.7,-0.003523418944205825,204.465,200.371
2017-01-18,2017,1,18,Wednesday,03,2017-03,226.54,226.8,225.9,226.75,54793300,205.15,0.002210081726584434,204.49571428571429,200.7182
2017-01-19,2017,1,19,Thursday,03,2017-03,226.84,227.0,225.41,225.91,66608800,204.39,-0.003704576946505722,204.59285714285716,201.0544
2017-01-20,2017,1,20,Friday,03,2017-03,226.7,227.31,225.97,226.74,129168600,205.15,0.0036740075648094006,204.74785714285716,201.32299999999998
2017-01-23,2017,1,23,Monday,04,2017-04,226.74,226.81,225.27,226.15,75061600,204.61,-0.0026021250787316985,204.91714285714286,201.5636
2017-01-24,2017,1,24,Tuesday,04,2017-04,226.4,228.08,226.27,227.6,95555300,205.92,0.00641146681152005,205.0692857142857,201.78959999999998
2017-01-25,2017,1,25,Wednesday,04,2017-04,228.7,229.57,228.51,229.57,84437700,207.71,0.008655773165732406,205.26285714285714,202.0416
2017-01-26,2017,1,26,Thursday,04,2017-04,229.4,229.71,229.01,229.33,59970700,207.49,-0.0010456062242404363,205.45214285714286,202.2982
2017-01-27,2017,1,27,Friday,04,2017-04,229.42,229.59,228.76,228.97,59711100,207.16,-0.001569572978782241,205.56571428571428,202.5452
2017-01-30,2017,1,30,Monday,05,2017-05,228.17,228.2,226.41,227.55,79737300,205.88,-0.006201836789605175,205.63642857142855,202.7362
2017-01-31,2017,1,31,Tuesday,05,2017-05,226.98,227.6,226.32,227.53,75880800,205.86,-8.7901187207029e-05,205.7057142857143,202.93420000000003
2017-02-01,2017,2,1,Wednesday,05,2017-05,227.53,228.59,226.94,227.62,79117700,205.94,0.00039551599308507157,205.7392857142857,203.11360000000002
2017-02-02,2017,2,2,Thursday,05,2017-05,227.62,228.1,226.82,227.77,69657600,206.08,0.0006590561915236215,205.81928571428574,203.30460000000002
2017-02-03,2017,2,3,Friday,05,2017-05,228.82,229.55,228.46,229.34,80563200,207.5,0.00689283777504035,205.96714285714285,203.4942
2017-02-06,2017,2,6,Monday,06,2017-06,228.87,229.33,228.54,228.93,57790100,207.13,-0.0017874688045991238,206.14071428571427,203.6688
2017-02-07,2017,2,7,Tuesday,06,2017-06,229.38,229.66,228.72,228.94,57931200,207.14,4.3464641734880516e-05,206.28285714285715,203.8414
2017-02-08,2017,2,8,Wednesday,06,2017-06,228.94,229.39,228.31,229.24,51566200,207.41,0.0013106598220442578,206.49857142857144,204.00459999999998
2017-02-09,2017,2,9,Thursday,06,2017-06,229.24,230.95,229.24,230.6,65955200,208.64,0.005932477840571604,206.74785714285713,204.2112
2017-02-10,2017,2,10,Friday,06,2017-06,231.0,231.77,230.62,231.51,66015900,209.46,0.003946092785984234,207.0942857142857,204.4264
2017-02-13,2017,2,13,Monday,07,2017-07,232.08,233.07,232.05,232.77,55182100,210.6,0.005442613760039627,207.42857142857142,204.674
2017-02-14,2017,2,14,Tuesday,07,2017-07,232.56,233.71,232.16,233.7,71109000,211.44,0.003995380359572698,207.695,204.953
2017-02-15,2017,2,15,Wednesday,07,2017-07,233.45,235.14,233.39,234.92,86785800,212.55,0.0052202180487612715,208.05642857142857,205.2522
2017-02-16,2017,2,16,Thursday,07,2017-07,234.95,235.16,233.85,234.72,84722400,212.37,-0.0008511480843317321,208.42857142857142,205.524
2017-02-17,2017,2,17,Friday,07,2017-07,233.95,235.09,233.93,235.09,77204100,212.7,0.0015762814831474792,208.91571428571427,205.78979999999999
2017-02-21,2017,2,21,Tuesday,08,2017-08,235.52,236.69,235.51,236.49,88946100,213.97,0.005955090364412552,209.49499999999998,206.02880000000002
2017-02-22,2017,2,22,Wednesday,08,2017-08,236.02,236.54,235.83,236.28,62115200,213.78,-0.0008878579119264707,210.055,206.25419999999997
2017-02-23,2017,2,23,Thursday,08,2017-08,236.88,236.9,235.56,236.44,74615900,213.92,0.0006772988331815721,210.61499999999998,206.4578
2017-02-24,2017,2,24,Friday,08,2017-08,235.46,236.79,235.41,236.74,82381600,214.19,0.0012685853821445825,211.09285714285713,206.6716
2017-02-27,2017,2,27,Monday,09,2017-09,236.64,237.31,236.35,237.11,56515400,214.53,0.0015631168815626317,211.6214285714286,206.865
2017-02-28,2017,2,28,Tuesday,09,2017-09,236.67,236.95,236.02,236.47,96961900,213.95,-0.002699498125081745,212.1078571428571,207.08059999999998
2017-03-01,2017,3,1,Wednesday,09,2017-09,238.39,240.32,238.37,239.78,149158200,216.94,0.013997533899608783,212.78857142857143,207.33919999999998
2017-03-02,2017,3,2,Thursday,09,2017-09,239.56,239.57,238.21,238.27,70246000,215.58,-0.006297339682932224,213.28428571428572,207.5786
2017-03-03,2017,3,3,Friday,09,2017-09,238.17,238.61,237.73,238.42,81974300,215.71,0.0006297397703207697,213.7307142857143,207.8118
2017-03-06,2017,3,6,Monday,10,2017-10,237.5,238.12,237.01,237.71,55391500,215.07,-0.0029780104697227916,214.05,208.0164
2017-03-07,2017,3,7,Tuesday,10,2017-10,237.36,237.77,236.76,237.0,65103700,214.43,-0.0029868345577163113,214.26357142857142,208.2196
2017-03-08,2017,3,8,Wednesday,10,2017-10,237.34,237.64,236.4,236.56,78168800,214.03,-0.0018565753223068748,214.36928571428572,208.422
2017-03-09,2017,3,9,Thursday,10,2017-10,236.7,237.24,235.74,236.86,90683900,214.3,0.0012682272465887046,214.50714285714284,208.62380000000002
2017-03-10,2017,3,10,Friday,10,2017-10,237.97,238.02,236.59,237.69,81991700,215.05,0.003504158758741438,214.675,208.8304
2017-03-13,2017,3,13,Monday,11,2017-11,237.62,237.86,237.24,237.81,57256800,215.16,0.000504694696604524,214.76,209.07299999999998
2017-03-14,2017,3,14,Tuesday,11,2017-11,237.18,237.24,236.19,236.9,59880800,214.34,-0.003826525365756339,214.8,209.30020000000002
2017-03-15,2017,3,15,Wednesday,11,2017-11,237.56,239.44,237.29,238.95,96081800,216.19,0.008653414561653694,214.96214285714288,209.57920000000001
2017-03-16,2017,3,16,Thursday,11,2017-11,239.11,239.2,238.1,238.48,78344000,215.77,-0.0019669153378036874,215.07500000000002,209.81879999999998
2017-03-17,2017,3,17,Friday,11,2017-11,237.75,237.97,237.03,237.03,89002100,215.39,-0.001756160138495666,215.13642857142855,210.0266
2017-03-20,2017,3,20,Monday,12,2017-12,237.03,237.36,236.32,236.77,52537000,215.15,-0.0010970072494574934,215.22214285714287,210.2328
2017-03-21,2017,3,21,Tuesday,12,2017-12,237.47,237.61,233.58,233.73,131809300,212.39,-0.012839541475747285,214.89714285714285,210.36919999999998
2017-03-22,2017,3,22,Wednesday,12,2017-12,233.77,234.61,233.05,234.28,97569200,212.89,0.002353232438297992,214.70499999999998,210.52920000000003
2017-03-23,2017,3,23,Thursday,12,2017-12,234.28,235.34,233.6,234.03,100410300,212.66,-0.0010670942689052776,214.48714285714286,210.68460000000002
2017-03-24,2017,3,24,Friday,12,2017-12,234.38,235.04,232.96,233.86,112504900,212.51,-0.0007264107195376068,214.3042857142857,210.8254
2017-03-27,2017,3,27,Monday,13,2017-13,231.93,233.92,231.61,233.62,87454500,212.29,-0.0010262876254900632,214.15142857142857,210.972
2017-03-28,2017,3,28,Tuesday,13,2017-13,233.27,235.81,233.14,235.32,93483900,213.83,0.0072768559037339475,214.13714285714283,211.14
2017-03-29,2017,3,29,Wednesday,13,2017-13,234.99,235.81,234.73,235.54,61950400,214.03,0.0009348614034609959,214.11785714285716,211.32659999999998
2017-03-30,2017,3,30,Thursday,13,2017-13,235.47,236.52,235.27,236.29,56737900,214.72,0.0031842290939658735,214.0942857142857,211.518
2017-03-31,2017,3,31,Friday,13,2017-13,235.9,236.51,235.68,235.74,73733100,214.22,-0.0023275946856962104,214.02714285714288,211.7146
2017-04-03,2017,4,3,Monday,14,2017-14,235.8,236.03,233.91,235.33,85546500,213.84,-0.0017391731733107374,213.99142857142857,211.8884
2017-04-04,2017,4,4,Tuesday,14,2017-14,235.0,235.58,234.56,235.48,56466200,213.98,0.0006374140270617445,213.83357142857145,212.07580000000002
2017-04-05,2017,4,5,Wednesday,14,2017-14,236.26,237.39,234.54,234.78,108800600,213.34,-0.0029728227989673783,213.66,212.22420000000002
2017-04-06,2017,4,6,Thursday,14,2017-14,234.94,236.04,234.43,235.44,69135800,213.94,0.002811321069144501,213.55642857142857,212.34879999999998
2017-04-07,2017,4,7,Friday,14,2017-14,235.15,236.0,234.64,235.2,74412300,213.73,-0.001019614164192384,213.45499999999998,212.4736
2017-04-10,2017,4,10,Monday,15,2017-15,235.36,236.26,234.73,235.34,67615300,213.85,0.0005952867964418296,213.55928571428572,212.60739999999998
2017-04-11,2017,4,11,Tuesday,15,2017-15,234.9,235.18,233.34,235.06,88045300,213.6,-0.0011897225778720877,213.60999999999999,212.7618
2017-04-12,2017,4,12,Wednesday,15,2017-15,234.74,234.96,233.77,234.03,81864400,212.66,-0.004381871073735888,213.60999999999999,212.8978
2017-04-13,2017,4,13,Thursday,15,2017-15,233.64,234.49,232.51,232.51,92880400,211.28,-0.006494932668169584,213.52214285714285,213.00459999999998
2017-04-17,2017,4,17,Monday,16,2017-16,233.11,234.57,232.88,234.57,68405400,213.15,0.008859856921233256,213.58357142857145,213.146
2017-04-18,2017,4,18,Tuesday,16,2017-16,233.72,234.49,233.08,233.87,83225800,212.52,-0.002984213028441096,213.49,213.2464
2017-04-19,2017,4,19,Wednesday,16,2017-16,234.52,234.95,233.18,233.44,68699900,212.13,-0.001838522231931261,213.3542857142857,213.3464
2017-04-20,2017,4,20,Thursday,16,2017-16,234.15,235.85,233.78,235.34,92572200,213.85,0.008139040722825674,213.29214285714286,213.4806
2017-04-21,2017,4,21,Friday,16,2017-16,235.25,235.31,234.13,234.59,110389800,213.17,-0.003186578525115058,213.21714285714285,213.59580000000003
2017-04-24,2017,4,24,Monday,17,2017-17,237.18,237.41,234.56,237.17,119209900,215.52,0.010997559692755399,213.33714285714285,213.7334
2017-04-25,2017,4,25,Tuesday,17,2017-17,237.91,238.95,237.81,238.55,76698300,216.77,0.005818814087668489,213.53642857142856,213.87959999999998
2017-04-26,2017,4,26,Wednesday,17,2017-17,238.51,239.53,238.35,238.4,84702500,216.63,-0.0006288804808211035,213.77142857142857,214.0002
2017-04-27,2017,4,27,Thursday,17,2017-17,238.77,238.95,237.98,238.6,57410300,216.81,0.0008390349604709968,213.97642857142858,214.1076
2017-04-28,2017,4,28,Friday,17,2017-17,238.9,238.93,237.93,238.08,63532800,216.34,-0.002179507254995494,214.16285714285715,214.1834
2017-05-01,2017,5,1,Monday,18,2017-18,238.68,239.17,238.2,238.68,66882500,216.89,0.0025202765427445595,214.38000000000002,214.27379999999997
2017-05-02,2017,5,2,Tuesday,18,2017-18,238.84,238.98,238.3,238.77,57375700,216.97,0.0003768835647881552,214.62071428571429,214.35920000000002
2017-05-03,2017,5,3,Wednesday,18,2017-18,238.77,238.88,237.7,238.48,73137700,216.71,-0.001214546767997482,214.91,214.414
2017-05-04,2017,5,4,Thursday,18,2017-18,238.83,238.92,237.78,238.76,61462700,216.96,0.0011741282546589016,215.31571428571428,214.47760000000002
2017-05-05,2017,5,5,Friday,18,2017-18,239.19,239.72,238.68,239.7,62001300,217.81,0.00393720917262419,215.64857142857142,214.55540000000002
2017-05-08,2017,5,8,Monday,19,2017-19,239.75,239.92,239.17,239.66,48385700,217.78,-0.00016707901674595238,216.02428571428572,214.62720000000002
2017-05-09,2017,5,9,Tuesday,19,2017-19,239.96,240.19,239.04,239.44,51363200,217.58,-0.0009178620009195892,216.41357142857143,214.6882
2017-05-10,2017,5,10,Wednesday,19,2017-19,239.39,239.87,239.15,239.87,54293800,217.97,0.0017958934296304907,216.70785714285714,214.7686
2017-05-11,2017,5,11,Thursday,19,2017-19,239.35,239.57,238.13,239.38,62358300,217.52,-0.002042659872314667,217.01857142857145,214.7802
2017-05-12,2017,5,12,Friday,19,2017-19,239.09,239.43,238.67,238.98,53912700,217.16,-0.0016709892872477372,217.1357142857143,214.8118
2017-05-15,2017,5,15,Monday,20,2017-20,239.47,240.44,239.45,240.3,61918900,218.36,0.005523192207650851,217.24928571428572,214.8648
2017-05-16,2017,5,16,Tuesday,20,2017-20,240.64,240.67,239.63,240.08,51241800,218.16,-0.0009153475745734552,217.35857142857142,214.9266
2017-05-17,2017,5,17,Wednesday,20,2017-20,240.08,240.08,235.75,235.82,172174100,214.29,-0.01774410462610032,217.17857142857142,214.92379999999997
2017-05-18,2017,5,18,Thursday,20,2017-20,235.73,237.75,235.43,236.77,107047700,215.15,0.00402837758557828,217.09357142857144,214.94619999999998
2017-05-19,2017,5,19,Friday,20,2017-20,237.33,239.08,237.27,238.31,115011400,216.55,0.0065043795148320704,217.0692857142857,214.9912
2017-05-22,2017,5,22,Monday,21,2017-21,238.9,239.71,238.82,239.52,61010600,217.65,0.005077401518682745,217.11785714285716,215.04319999999998
2017-05-23,2017,5,23,Tuesday,21,2017-21,239.95,240.24,239.51,240.05,48341700,218.13,0.0022127791554142906,217.21928571428572,215.1026
2017-05-24,2017,5,24,Wednesday,21,2017-21,240.32,240.73,239.93,240.61,46927700,218.64,0.0023327578152774198,217.33928571428572,215.1886
2017-05-25,2017,5,25,Thursday,21,2017-21,241.2,242.08,240.96,241.76,64071700,219.69,0.004779440450100925,217.47357142857143,215.2586
2017-05-26,2017,5,26,Friday,21,2017-21,241.54,241.9,241.45,241.71,46629900,219.64,-0.00020684350559319054,217.60642857142855,215.336
2017-05-30,2017,5,30,Tuesday,22,2017-22,241.34,241.79,241.16,241.5,35201900,219.45,-0.0008686723568503973,217.74,215.41719999999998
2017-05-31,2017,5,31,Wednesday,22,2017-22,241.84,241.88,240.64,241.44,91796000,219.4,-0.0002485072183906478,217.84214285714285,215.50220000000002
2017-06-01,2017,6,1,Thursday,22,2017-22,241.97,243.38,241.64,243.36,68962000,221.14,0.007952329837000116,218.10071428571428,215.6772
2017-06-02,2017,6,2,Friday,22,2017-22,243.42,244.35,243.08,244.17,88666100,221.88,0.00332830940498563,218.43785714285715,215.85699999999997
2017-06-05,2017,6,5,Monday,23,2017-23,243.97,244.3,243.76,243.99,44698800,221.71,-0.0007370943668536523,218.67714285714283,216.03799999999998
2017-06-06,2017,6,6,Tuesday,23,2017-23,243.34,243.98,243.12,243.21,50375400,221.0,-0.0031968675364298926,218.87999999999997,216.2078
2017-06-07,2017,6,7,Wednesday,23,2017-23,243.6,243.92,242.83,243.66,54144300,221.41,0.001850354639798768,219.38857142857142,216.3902
2017-06-08,2017,6,8,Thursday,23,2017-23,243.77,244.33,243.17,243.78,65950700,221.52,0.0004925395454742354,219.84357142857144,216.544
2017-06-09,2017,6,9,Friday,23,2017-23,244.09,245.01,241.95,243.41,132256400,221.19,-0.0015180135472273593,220.175,216.68719999999996
2017-06-12,2017,6,12,Monday,24,2017-24,243.13,243.42,242.38,243.36,86108100,221.14,-0.0002053034092576178,220.42428571428573,216.81560000000002
2017-06-13,2017,6,13,Tuesday,24,2017-24,243.98,244.61,243.58,244.55,60067000,222.22,0.004889791323777093,220.71642857142857,216.97560000000001
2017-06-14,2017,6,14,Wednesday,24,2017-24,244.86,244.87,243.29,244.24,78602300,221.94,-0.0012674829946546229,220.95214285714286,217.13760000000002
2017-06-15,2017,6,15,Thursday,24,2017-24,242.68,243.91,242.36,243.77,66464900,221.51,-0.0019245035252543063,221.08214285714286,217.2882
2017-06-16,2017,6,16,Friday,24,2017-24,242.77,242.83,241.63,242.64,84553100,221.56,0.00021850157242608859,221.21928571428572,217.4526
2017-06-19,2017,6,19,Monday,25,2017-25,243.59,244.73,243.48,244.66,65123800,223.41,0.008325143609984043,221.50214285714284,217.642
2017-06-20,2017,6,20,Tuesday,25,2017-25,244.25,244.26,242.99,243.01,56906400,221.9,-0.006744022807555705,221.6807142857143,217.80539999999996
2017-06-21,2017,6,21,Wednesday,25,2017-25,243.46,243.59,242.41,242.95,55977600,221.84,-0.0002470023289871115,221.7307142857143,217.9652
2017-06-22,2017,6,22,Thursday,25,2017-25,242.96,243.53,242.64,242.84,44148100,221.74,-0.00045272021086228964,221.7207142857143,218.128
2017-06-23,2017,6,23,Friday,25,2017-25,242.91,243.51,242.47,243.13,66986800,222.01,0.0011942445874846275,221.74214285714288,218.315
